Artist ID,"Artist",Certified Units,Gold,Platinum,Multi-Platinum,Diamond
7b406fb657cd2908a0569b94f5a069df,"JIMMY PAGE & THE BLACK CROWES",0.5,1,0,0,0
2b6aa380e72bc1df4b498534d422d23a,"JIVE BUNNY & MASTERMIXERS",0.5,1,0,0,0
89b3cd52a56997cc70230eceb0a660fc,"JJ CALE & ERIC CLAPTON",0.5,1,0,0,0
504d3f22b9f77233d350a967f051e900,"JOANIE BARTELS",0.5,1,0,0,0
1846937c1049f58bff336d8540e9f0bf,"JOEY MC INTYRE",0.5,1,0,0,0
5f6ba34d2ce1b6e503e33e44d1a8da94,"JOEY+RORY",0.5,1,0,0,0
df2c915e013ceb560cd9c698acd8e866,"JOHN CONLEE",0.5,1,0,0,0
63a34882c00741bc4cf54b38a5ab6a60,"JOHN MAYALL",0.5,1,0,0,0
93ac3f66ba3eea866919650401eb0c89,"JOHN MAYER TRIO",0.5,1,0,0,0
244c719d3550acf3b93c1ded25de5783,"JOHN P. KEE",0.5,1,0,0,0
df87a7c1ac2a30bc2179a1b15ba144e2,"JOHN PRINE",0.5,1,0,0,0
ee281c67b15bc253d833728ac72d4c51,"JOHN WAITE",0.5,1,0,0,0
36a6c72e0fa0e60359b6da1058b7a4fa,"JOHNNY LEE",0.5,1,0,0,0
9707d12cc6262b6e1f3e2a6fa9e15460,"JOHNNY MATHIS & DENIECE WILLIAMS",0.5,1,0,0,0
707531bb3266a9afa5faa0784800270e,"JOHNNY WINTER",0.5,1,0,0,0
3224221d6d28852de26175672878cbb9,"JON BELLION",0.5,1,0,0,0
6835fa0f7b2c1c47e70d7d15e98bf0b8,"JONAS BLUE",0.5,1,0,0,0
d69b7b4344b0b863fcf1a47d836761ac,"JONATHAN BUTLER",0.5,1,0,0,0
af3c6606dd494abb724502b13962883d,"JORDAN KNIGHT",0.5,1,0,0,0
605f2c135a0bbbc2f68c068a7919bca9,"JOSE LUIS RODRIGUEZ",0.5,1,0,0,0
123d61dc69186981c11b31e5c2df911b,"JOSH GRACIN",0.5,1,0,0,0
15945e953c3413fcc9df785ceead0db2,"JUDI SHEPPARD MISSETT",0.5,1,0,0,0
686e544fe0225e17baf29a462b85e51a,"JUDY GARLAND",0.5,1,0,0,0
78673aa9f018a5997599e57643f75955,"JUELZ SANTANA",0.5,1,0,0,0
e79289dafbcef62bc24c49ea68aebc5f,"JULIE ROBERTS",0.5,1,0,0,0
c8c5944559bc91f99226a7f4264fe213,"JUNIOR M.A.F.I.A.",0.5,1,0,0,0
2e1bb824dd5b83985f863ecd62d15ea0,"K.C. & THE SUNSHINE BAND",0.5,1,0,0,0
06c1d669838a32f13685ff544ee9f57a,"K.D. LANG & THE RECLINES",0.5,1,0,0,0
4dce176a9d07d9e4bf1552cff418b412,"K7",0.5,1,0,0,0
82552938097dcc55d0fd8342ee7eee3d,"KALEO",0.5,1,0,0,0
796c2ed1e640bf837138eebc74dcd78f,"KANE & ABEL",0.5,1,0,0,0
7a21221f809451e75462c74a1d4270c9,"KAOMA",0.5,1,0,0,0
a549f8d36e3a7e7fabb8edd5d0c6cdac,"KARLA BONOFF",0.5,1,0,0,0
a5fcf12f84acc8f39e527cf37c3eeecf,"KATE BUSH",0.5,1,0,0,0
a262e5032dc6c7aec3815d98f7be0768,"KEALI'I REICHEL",0.5,1,0,0,0
8bc352951b91eea752aff0a607f2f7ac,"KEB' MO'",0.5,1,0,0,0
25d279a215f28ed2682da8a04b9a9672,"KEITH ANDERSON",0.5,1,0,0,0
c80af950b1bce1820a4b3505ce3fd06c,"KEITH GREEN",0.5,1,0,0,0
a9b519db8f8b85e337ea359237158e67,"KEITH MURRAY",0.5,1,0,0,0
7ef3f79ea97d6eabdc500ecc22b8ab3e,"KEITH RICHARDS",0.5,1,0,0,0
0f23d333c1f4762b680a3828bf2b2cea,"KEITH WASHINGTON",0.5,1,0,0,0
47bde690476c4a00b3269bf18b412bf4,"KEKE WYATT",0.5,1,0,0,0
9ef285fbb949cb27584cf8d75d0cec8d,"KELIS",0.5,1,0,0,0
17ccfa7230b74cf8a07a44cab4d553aa,"KELLIE PICKLER",0.5,1,0,0,0
fbb5d95e36248854866b48610e8ba0a0,"KELLY ROWLAND",0.5,1,0,0,0
894b2d74ce21f4dd3be42d8b5d825871,"KENNY LATTIMORE",0.5,1,0,0,0
ade5feb88a0736a0ce3ebc2d29094e8a,"KENT HENRY",0.5,1,0,0,0
f9b737325dcb5b38aa3b5c478fbe0707,"KERI HILSON",0.5,1,0,0,0
196eb8f149ca17ce51d6cad4d5def040,"KEVIN LYTTLE",0.5,1,0,0,0
978e2b7e79c04dbbec3f49dcbb43cba6,"KEVIN SHARP",0.5,1,0,0,0
2fd97e82521494ca5bd7f2f9722c26a2,"KHIA",0.5,1,0,0,0
bba9dbcfc6728b7cf574d947a5b4a94d,"KID INK",0.5,1,0,0,0
42f561b0c3e72b0f1b47e4d98a7c013d,"KIDS SEE GHOSTS",0.5,1,0,0,0
ee5c8fe7b78d76be892a7592a3d07deb,"KING CRIMSON",0.5,1,0,0,0
788578bc4ec9179f06f1f5f5de6d8d44,"KINGDOM COME",0.5,1,0,0,0
65c0e0b921b1c57a0987c098d82613e0,"KITTIE",0.5,1,0,0,0
1a4942f34f1b66fc0d1694f2bbee4646,"KLYMAXX",0.5,1,0,0,0
522b7c978d6fc5d2254dcf5e31235804,"KRIS KRISTOFFERSON & RITA COOLIDGE",0.5,1,0,0,0
9739a7e716f1c5750da46de22814cd4a,"KRS-ONE",0.5,1,0,0,0
fbcf8eee40db84f3cbca757cb24da2f9,"KURT CARR",0.5,1,0,0,0
8e7ba76db31c4533753cceda7babb5fb,"KUTLESS",0.5,1,0,0,0
5f3f9011239b5650361800d58af8513e,"KYGO",0.5,1,0,0,0
ceb2618939108c38d183c4c8cdfc121f,"LAKESIDE",0.5,1,0,0,0
2fac630a090c43140a941c80dc517136,"LARI WHITE",0.5,1,0,0,0
4442d33012208071f67b1482af088536,"LARRY GRAHAM",0.5,1,0,0,0
079352c6f5496c0d801cc248c8557067,"LAURA STORY",0.5,1,0,0,0
cd607154a969d6ed6366661cb4f08ebf,"LAUV",0.5,1,0,0,0
f3399788c339dd19a47efeca7702b7d3,"LECRAE",0.5,1,0,0,0
5f94502098522bf94f98aa8daf3741b2,"LEN",0.5,1,0,0,0
2e271dd9cf13b9f655704cfecf4ff5f5,"LENNY WILLIAMS",0.5,1,0,0,0
987971298110950f417c617e918abca7,"LEON BRIDGES",0.5,1,0,0,0
b705ba22f4b8298b78aa051735ba9954,"LEON REDBONE",0.5,1,0,0,0
63b9b427daa65cc960913506e08bf093,"LES MC CANN & EDDIE HARRIS",0.5,1,0,0,0
14678456caf7adeeae7d7ed5ee7e2423,"LIL DICKY",0.5,1,0,0,0
c6d6ee985b5d69e563f481ad8be577dd,"LIL DURK",0.5,1,0,0,0
1204e043d76905a6cdc21684b3e036a9,"LIL MOSEY",0.5,1,0,0,0
17c4dc7af5bc81ea0fcb6ca2319a29ba,"LIL' ROMEO",0.5,1,0,0,0
86e6cba1af8897548753db300c577a08,"LILY ALLEN",0.5,1,0,0,0
e39a5a521bc9d5858f63406844e7f6d4,"LIN-MANUEL MIRANDA",0.5,1,0,0,0
55d7cec01ec25c26713adefc9d73ffbc,"LIPPS, INC.",0.5,1,0,0,0
e01d2ca32a399861b3a0c0e020e8f669,"LISA MARIE PRESLEY",0.5,1,0,0,0
c08ce3c6a6d462a16f03da21d3af68e6,"LLOYD",0.5,1,0,0,0
7ac7488c06990ead948dbaaaef25c3df,"LMFAO",0.5,1,0,0,0
e25299bf7467efa06298aabf065fa3b4,"LONDON BEAT",0.5,1,0,0,0
053c073d6b53b0f0cbb56ab218746ac8,"LONDON PHILHARMONIC ORCHESTRA",0.5,1,0,0,0
d0c826f19e747a852da9b07bf256eb2f,"LONDON SYMPHONY ORCH. & CHOIR",0.5,1,0,0,0
71ad58b1007524e2a93cc147571a40c2,"LORD HURON",0.5,1,0,0,0
2b2e84845eff52476e2f6da873b355f4,"LOS ANGELES AZULEZ",0.5,1,0,0,0
9c784e5eb9fd2acbc629393e0da1d075,"LOS ANGELES DE CHARLY",0.5,1,0,0,0
a2e9e1f87224423e2bc13176e6828913,"LOS BUKIS",0.5,1,0,0,0
589308bb7de095e729a47dc79ea1afaf,"LOS TUCANES DE TIJUANA",0.5,1,0,0,0
36b14d3f1b25486d670b55c83023dce3,"LOSTPROPHETS",0.5,1,0,0,0
0a31210df675161b54960383d868bcfe,"LOUIS PRIMA",0.5,1,0,0,0
f2d9cc0dd09e57e71d6bc502c2cf0bda,"LOVE & ROCKETS",0.5,1,0,0,0
81319d195a0656d402a68a4b61139aa8,"LOVIN' SPOONFUL",0.5,1,0,0,0
615d2abd2b8ef1271d7b9b0c043c2bd4,"LUCINDA WILLIAMS",0.5,1,0,0,0
60b5ddeb6b037f58dcad91f6b5a456ce,"LUCY PEARL",0.5,1,0,0,0
fd0817bd015ea595e9f882db284a95b7,"LUDACRIS & DTP",0.5,1,0,0,0
3742565a6f4fa0b83872886924ea5e41,"LUNY TUNES",0.5,1,0,0,0
19b2575fc867b1d1e8250793cca05976,"LUPILLO RIVERA",0.5,1,0,0,0
35e733b48cf3315d08ab12572167e4b4,"LUSCIOUS JACKSON",0.5,1,0,0,0
e3376842ee01ec8c6d323af69a7d5eaa,"LYFE JENNINGS",0.5,1,0,0,0
f4012f3e07616143efe55396a7b5a850,"M.I.A.",0.5,1,0,0,0
18fd23c321bec0be998905e8a3e537ab,"MACKLEMORE",0.5,1,0,0,0
028cc11566b13f61ba64fb797a11dcec,"MAD SEASON",0.5,1,0,0,0
bfab1f4f0fa38daff6c01668aa9c03a5,"MADELEINE PEYROUX",0.5,1,0,0,0
bb1d10d5c9f8114f7fef0efaa56ff8f4,"MAJOR LAZER",0.5,1,0,0,0
5128da03e17c8419958b178e5b1beedb,"MANFRED MANN'S EARTH BAND",0.5,1,0,0,0
d9825d0b34c3918aa529f3ff81c3beb7,"MANNHEIM STEAMROLLER &  M. WILLIAMS",0.5,1,0,0,0
20c70f455a85e966439e61fc6ecc5b48,"MARANATHA",0.5,1,0,0,0
05364b930297ee704198548847efab78,"MARIA MULDAUR",0.5,1,0,0,0
8bdfa61d5bb5b0c6517d8f61c423ca6f,"MARILYN MC COO & BILLY DAVIS, JR.",0.5,1,0,0,0
118b601bd1ede0f12966e98580ca8c2f,"MARINA & THE DIAMONDS",0.5,1,0,0,0
7a197453a9ca9a36ad0adf034e3b9f9b,"MARIO WINANS",0.5,1,0,0,0
8b7baf61dbc4189e6e4540f704e4216c,"MARK KNOPFLER",0.5,1,0,0,0
8619ec9e37800250d7c29f249b4eeaa0,"MARLO THOMAS",0.5,1,0,0,0
d84848fc8685ea8220d2159598c6a0db,"MARS VOLTA",0.5,1,0,0,0
14f383d6bea80c4f3d0fbbe09d395067,"MARTIKA",0.5,1,0,0,0
ca5a87de7447476ffbb8c161fb1a60ec,"MARVIN HAMLISCH",0.5,1,0,0,0
34f66ddb6753a155132f91314fc9d230,"MARY JANE GIRLS",0.5,1,0,0,0
7f9355226115722b23fa22f306aa01cb,"MAT KEARNEY",0.5,1,0,0,0
ba09689552e66c34f1094c4156c1e218,"MATT NATHANSON",0.5,1,0,0,0
90e119ce76e7e326536f79b8e1db631d,"MATT REDMAN",0.5,1,0,0,0
d6f190c91a262b7243dcaaff72ac4daa,"MAXI PRIEST",0.5,1,0,0,0
c9fe570b7ec025586c04ab980129090e,"MAYDAY PARADE",0.5,1,0,0,0
8f7085bc16c7b66566a811cc171002cc,"MAYNARD FERGUSON",0.5,1,0,0,0
2c349587c8adb61047b28d0c8ecea417,"MC BRIDE & THE RIDE",0.5,1,0,0,0
1fe927a441849fcc667c138ac293151f,"MC EIHT FEAT. CMW",0.5,1,0,0,0
bb9f863f5d094bb1021a717653265188,"MC FADDEN & WHITEHEAD",0.5,1,0,0,0
3f4f19bfb4f7ada21b43e35965da8b9a,"MEAT PUPPETS",0.5,1,0,0,0
336d4f6ca009bc49ac0fadda1c8cb453,"MEN WITHOUT HATS",0.5,1,0,0,0
497d25c215d06b691946c2f9950efc10,"METHODS OF MAYHEM",0.5,1,0,0,0
fcbbecc9d324a817ac1218d6a94a74d5,"MFSB",0.5,1,0,0,0
ea91383a3066c1789da475845b097d02,"MGMT",0.5,1,0,0,0
f86e81950b23f5a0456d6eb7b2683cac,"MIA X",0.5,1,0,0,0
0c0b9794ee6f42b44088fc19c0d86283,"MICHAEL CARD",0.5,1,0,0,0
40a3675543f2cd694aeaf820f44deb60,"MICHAEL HENDERSON",0.5,1,0,0,0
dee0c3b5094cd4e9f19b88f946555328,"MICHAEL NYMAN",0.5,1,0,0,0
8f96ac9719454662cd5ab0a5467a30c0,"MICHAEL PETERSON",0.5,1,0,0,0
3db1fa6c0f17c95cadc6e731807a59f4,"MICHEL'LE",0.5,1,0,0,0
aff715224f34fb9c6b27dcb02cc26892,"MIDLAND",0.5,1,0,0,0
aa3d83ccdb01dfcc464aa6e7fd96150b,"MIKE OLDFIELD",0.5,1,0,0,0
d84435aedeb319bb32765f64659e0d88,"MILKY CHANCE",0.5,1,0,0,0
fc5ab0ce8ecb81d9c5dd2f0eb5addad8,"MINNIE RIPERTON",0.5,1,0,0,0
440eee489b0ad3fe4c079202398d4ccb,"MINT CONDITION",0.5,1,0,0,0
78cc41de70404f671b4025d263ac8edf,"MISSING PERSONS",0.5,1,0,0,0
46c9085a9678dcce940993800091d4d2,"MITCH HEDBERG",0.5,1,0,0,0
66688aad4626599295027bbb9b345683,"MJG",0.5,1,0,0,0
36056079534ce0d295a0ab4161692824,"MODERN ENGLISH",0.5,1,0,0,0
546cbf2f79c7aed308b0b83c399c8c26,"MONIFAH",0.5,1,0,0,0
6cec7d868cfb3e4bac79dce9641ccc3a,"MONSTER MAGNET",0.5,1,0,0,0
03ef0bf3a34b806e07406714dcb56bba,"MORRIS DAY",0.5,1,0,0,0
db3b740e799eb498294e13ff600f4b71,"MOTHERS",0.5,1,0,0,0
bd60b9090142ec518f61194d2fd83a93,"MR. ACKER BILK",0.5,1,0,0,0
1fe50c44bcc7302789ce531ab0d51952,"MR. C THE SLIDE MAN",0.5,1,0,0,0
dce9ceeae14d692678565441e6742a55,"MTUME",0.5,1,0,0,0
0f7fa77b60df12251075fcf11f1437a7,"MURPHY LEE",0.5,1,0,0,0
a48cae361ab27ab1a4a300257abc7691,"MXPX",0.5,1,0,0,0
6b5458d1f90949a13c661571b181f7f9,"N.W.A. & THE POSSE",0.5,1,0,0,0
407a1b06997f3b3506b122ad36c31008,"N.Y. PHILHARMONIC ORCHESTRA WITH LEONARD BERNSTEIN",0.5,1,0,0,0
d1467832701fcd2b68e873ca07634029,"N2DEEP",0.5,1,0,0,0
1334185b596edb261736cd9786971dc6,"NANCI GRIFFITH",0.5,1,0,0,0
df3cea3cfc9277b6325bc98f9845b28e,"NANCY CASSIDY",0.5,1,0,0,0
870fa5d7c64a8f9cba151dd411eec5c7,"NANCY SINATRA",0.5,1,0,0,0
94e05707ca4ef5547bcb00b3a865fcba,"NANCY SINATRA & LEE HAZLEWOOD",0.5,1,0,0,0
b40f84b2f559c45bb31e1cecdbd4a1ba,"NATALIE GRANT",0.5,1,0,0,0
11f38495a9255a100c937dab1bfed70c,"NATHANIEL RATELIFF AND THE NIGHT SWEATS",0.5,1,0,0,0
dd3819f83d53b9ab422dd25eb35089fe,"NEEDTOBREATHE",0.5,1,0,0,0
23fc3c9ff2d6d869c4ca37e3628458cf,"NEVILLE BROTHERS",0.5,1,0,0,0
73d54d88a2d3db22b67591334c1a26e4,"NEW BIRTH",0.5,1,0,0,0
71d3f3ac84aadcd89ff64aef56a2b6a8,"NEW BOYZ",0.5,1,0,0,0
f8f0dca13ae2791adce0be5378a76f2e,"NEW CHRISTY MINSTRELS",0.5,1,0,0,0
a5c4eba8b23336210ad79af049042d6a,"NEW LIFE COMMUNITY CHOIR",0.5,1,0,0,0
e844bcfcd91a1d30e76596379583bda1,"NEW RIDERS OF THE PURPLE SAGE",0.5,1,0,0,0
c7054c1bf1b4cd6ade5baa583db55b5f,"NEW VAUDEVILLE BAND",0.5,1,0,0,0
0246c8bd85a64123878c8c16a87c3689,"NICK CARTER",0.5,1,0,0,0
3ea4767067ca7fc57033e499cd96dce8,"NICK LACHEY",0.5,1,0,0,0
35f7272a0646a02cfa3334f6085c11af,"NICOLE MULLEN",0.5,1,0,0,0
694e6b942bae14e8056608e4f10f63fe,"NICOLETTE LARSON",0.5,1,0,0,0
0fae4ebadac4eda463366022c284221d,"NINE DAYS",0.5,1,0,0,0
7bc5b91f414b2fb774422833136f0433,"NO MERCY",0.5,1,0,0,0
f088c037ccdfebcecc2bead75d228c91,"NOELIA",0.5,1,0,0,0
5ad39d8c4c115d62cb85308bd407101f,"NOFX",0.5,1,0,0,0
92ad098d03376453e60a05ffc0a74d9e,"NORMAN BROWN",0.5,1,0,0,0
4cbb14c4dcf3da0620e9c743e97c1966,"NORMAN CONNORS",0.5,1,0,0,0
31c983908e07aa3c6dd9f5257991f199,"NU SHOOZ",0.5,1,0,0,0
06147a8093d863efc1c43183583ae204,"O.A.R.",0.5,1,0,0,0
81f95472272cec0b58592a3a3229f194,"OBIE TRICE",0.5,1,0,0,0
9db4717360ee181238a969fd0d9ac559,"OFFSET",0.5,1,0,0,0
6945891bea08ece96ecd39cd5e501e7a,"OINGO BOINGO",0.5,1,0,0,0
42201427872d5ad83b82a39ffafda351,"OLD CROW MEDICINE SHOW",0.5,1,0,0,0
2cb4309efd0ee836da6c3ed862b7ae3a,"OLEANDER",0.5,1,0,0,0
ccbd225b5569187206137a5dd4d0fa9c,"OLETA ADAMS",0.5,1,0,0,0
df11aea78b5ea46fdba58e464b2d6da2,"OLGA TANON",0.5,1,0,0,0
60818c360bf74a8f8dc02cb9ec481e01,"OMARION",0.5,1,0,0,0
332ee6d0f493e066ce0b539a807c204c,"OMC",0.5,1,0,0,0
aa274c1baf39dac123ad3e7c8bc5a69e,"OMI",0.5,1,0,0,0
8cdcd17c8c33cd026fb1e43779b214f8,"OPERATION IVY",0.5,1,0,0,0
1a58de61f96cc8c1be438f913cdd38da,"ORCHESTRAL MANOEUVRES IN DARK",0.5,1,0,0,0
9629cb5ddeee5dae5c691d1acb5743fc,"ORIGINAL BROADWAY CAST OF DEAR EVAN HANSEN",0.5,1,0,0,0
c67f0db3c388ae6f8095d97bc19d8743,"ORIGINAL CANADIAN CAST",0.5,1,0,0,0
25fddb673eba165a2887a2c4ccbe68f2,"OSMOND BROTHERS",0.5,1,0,0,0
daf1b4065aae55be756e5c383c60fa39,"OZARK MOUNTAIN DAREDEVILS",0.5,1,0,0,0
b42f8a9e7be598509dfec5d947c21644,"PAILLARD:CHAMBER / MAURICE ANDRE",0.5,1,0,0,0
a5eb6d4ec53b731ec384e3596a425f9a,"PAPERBOY",0.5,1,0,0,0
f46cce8b574bcd38577295e780b37988,"PAT BOONE",0.5,1,0,0,0
d3042c7e1b85e82c7383d8a0e9a47c8b,"PAT GREEN",0.5,1,0,0,0
5ff5f5512491b25b09fa36bebc43c8d6,"PATRA",0.5,1,0,0,0
3b83fa69f6ff07d0dbba79c45ab68df6,"PATSY CLINE / J. REEVES",0.5,1,0,0,0
8682cc7a76724800a9497f9d1574d130,"PATTY SMYTH",0.5,1,0,0,0
1ee2a5592fb641d93b87b8d7a6449cf5,"PAUL BRANDT",0.5,1,0,0,0
814bd0b0c72a230fd8b6b483b25f95ac,"PAUL KANTNER & JEFFERSON STARSHIP",0.5,1,0,0,0
163c38a30d27dcd7d592dc14b31a5f4c,"PAUL MAURIAT",0.5,1,0,0,0
a6bebe54f1cf463579f6dd71fed75a8b,"PAUL YOUNG",0.5,1,0,0,0
56c64df17a3ec41b7924e263d3cfdf3a,"PEABO BRYSON & ROBERTA FLACK",0.5,1,0,0,0
1294d5aa44a19c6e13e9219d11e7b8cd,"PETE YORN",0.5,1,0,0,0
2876db722a65f65ce3d039d244bb958e,"PETER NERO",0.5,1,0,0,0
5042b1180582985a03c93e47b8131cda,"PHARRELL WILLIAMS",0.5,1,0,0,0
d3bdfaaf890689518a88d33a135c371f,"PHIL SPECTOR",0.5,1,0,0,0
092054283601c4773896857bc7848861,"PHIL VASSAR",0.5,1,0,0,0
d1b9d85521f2b4fd039c08c570a2e265,"PHILIP BAILEY",0.5,1,0,0,0
75b61005d7b43a49a867d7b3113da4fe,"PHOENIX",0.5,1,0,0,0
6545f9c9104819264c4c330e60f0f275,"PIERCE THE VEIL",0.5,1,0,0,0
bea7631e76cbc2310afae8bd8df16bcf,"PIMP C",0.5,1,0,0,0
cdc0c316b3ac1e6c6146157c1d990d01,"PISTOL ANNIES",0.5,1,0,0,0
1cf76086bcb6c43aa11a51ef69088143,"PLASTIC ONO BAND",0.5,1,0,0,0
447913058589f9a8e92da8e8f1aa8267,"PLAY",0.5,1,0,0,0
ca1e023e432d31f634b8cd13028b5bd1,"PLUS ONE",0.5,1,0,0,0
5d2401415ccf75c60f418b2722ed9071,"PNB ROCK",0.5,1,0,0,0
4fee6a0f49a9c0c17d182ff5d938f486,"POE",0.5,1,0,0,0
ed3996ce24d33d9f0d8fbecd1d3d0f26,"POOH SHIESTY",0.5,1,0,0,0
225e9023c4f684018af9bf800a738b2d,"PORNO FOR PYROS",0.5,1,0,0,0
f513e4fb513e4d54beb1fbd75f213e5a,"PORTISHEAD",0.5,1,0,0,0
3afb3f27abcd026312ea519a97f39af6,"PORTUGAL. THE MAN",0.5,1,0,0,0
c7a3279639908f2270a2f4209a537b44,"PRIMITIVE RADIO GODS",0.5,1,0,0,0
f8dc37b90e16d1482a6c05a138d9e39d,"PRISCILA Y SUS BALAS DE PLATA",0.5,1,0,0,0
4a321e7517b176cb40881f9ab51d03ad,"PROCOL HARUM",0.5,1,0,0,0
3e808a858b0106043da2499edc4e0ecd,"PRODIGY (OF MOBB DEEP)",0.5,1,0,0,0
3f213f2ad506a39736903e2a072a91fd,"PROJECT PAT",0.5,1,0,0,0
71134eca4e0ec9e4aa5b8444c1f9eb16,"PURE PRAIRIE LEAGUE",0.5,1,0,0,0
4cf3c9826eb97f968546eda77ee5b3f1,"PURPLE BALLOON PLAYERS",0.5,1,0,0,0
ec1a9789978438d08d3a0bf59e6c0b9b,"Q-TIP",0.5,1,0,0,0
1829ac634c5b9a90371856f167a4defa,"QUAVO",0.5,1,0,0,0
11528305b51f738597fc738627d0411b,"QUEEN NAIJA",0.5,1,0,0,0
1d42fb8c3d3c0ff9aba4880f568cb3fc,"QUEENS OF THE STONE AGE",0.5,1,0,0,0
2c5cad710279907b598447bc09a68773,"QUICKSILVER MESSENGER SERVICE",0.5,1,0,0,0
e72460c8b6e1bbdacac516356079fcaa,"RACHEL PLATTEN",0.5,1,0,0,0
98504bf0904ed9d26c6ced66364dbd19,"RACHELLE FERRELL",0.5,1,0,0,0
6616be41b8fddb264ded2ab8e02f1047,"RAMSEY LEWIS",0.5,1,0,0,0
632ea3335bd14a105d0a442e4fe3f14e,"RANDY HOUSER",0.5,1,0,0,0
72f20f064d8c9dd06e6e61526ffa82f0,"RANDY NEWMAN",0.5,1,0,0,0
019f4f55fe1ee6570367ff36dfaba3b4,"RAY LAMONTAGNE",0.5,1,0,0,0
b2b2ccf1ddf45277303b8c9b2c267048,"RAY, GOODMAN & BROWN",0.5,1,0,0,0
607ef2da3bb32d603e32cd0b0d7609d6,"RED",0.5,1,0,0,0
0dfcb618c2fe45b1b29723c6ea2e8ea2,"REEL BIG FISH",0.5,1,0,0,0
ed482f63cf3f21117e587241e1cfceee,"REGINA SPEKTOR",0.5,1,0,0,0
2eaa26ed6d5a26a27b58211fde1094fc,"RENE & ANGELA",0.5,1,0,0,0
57b048b8564896248a5b08e919e4c821,"RETURN TO FORVER",0.5,1,0,0,0
f28d6183b276324d2d3636fcb9880a0a,"REX SMITH",0.5,1,0,0,0
7d19aed1cd73f8c12ce228f2eab6f165,"RICH MULLINS",0.5,1,0,0,0
1347fc4b0637e221a010161fdd511fb9,"RICK TREVINO",0.5,1,0,0,0
0f22afd6cb1eb3ced200916920748b45,"RICKY NELSON",0.5,1,0,0,0
232eca1b226b041dee8c4bbb3e1167ec,"RICOCHET",0.5,1,0,0,0
7d859509680a6f60fb53e65f5c89483f,"RIGHT SAID FRED",0.5,1,0,0,0
195ccd46e8a7d0603900795461a74c54,"ROB BASE",0.5,1,0,0,0
949d7063deae14bd0e35ad833b1ff231,"ROBBIE ROBERTSON",0.5,1,0,0,0
f44f0854da617c27c28b4edb13334595,"ROBBIE WILLIAMS",0.5,1,0,0,0
6cf11c130e13e1fb9b9d88cce33fe17c,"ROBERT GOULET",0.5,1,0,0,0
0ed93f4fcb53a36ef3bc8e078195ab6d,"ROBERT MILES",0.5,1,0,0,0
32d7ce67da2ad075db5a0f1ad14f08c0,"ROBERT RUSSELL BENNETT",0.5,1,0,0,0
a412ccecc20e8b8b2ccf5a81fb3129a0,"ROBERT SHAW",0.5,1,0,0,0
736899381e922de48983ff73fa021b6f,"ROBIN WILLIAMS",0.5,1,0,0,0
57702ab26aa6fdd658e600d215655650,"ROCKWELL",0.5,1,0,0,0
f215d02a27d41f6eb9ff79fdf079d86f,"RODNEY CROWELL",0.5,1,0,0,0
1fcbf8d5b577147092c9829dd0e4e131,"ROGER WATERS",0.5,1,0,0,0
3e75bd96217190be04f4a6dc85d1a629,"ROGERS & HAMMERSTEIN",0.5,1,0,0,0
6957fac32d2bd4908c23877b385132d3,"RON KENOLY",0.5,1,0,0,0
5978eea38db5e65d27e0569d3791ce33,"RON WHITE",0.5,1,0,0,0
e73e1c9c2c137681e6e73a90e2653e38,"RONNIE LAWS",0.5,1,0,0,0
723dad43518ca1c80df5d62660612911,"ROSSINGTON / COLLINS BAND",0.5,1,0,0,0
dd8d03141030330112482b4af0233198,"ROY D. MERCER",0.5,1,0,0,0
fbefe20c43980de1460d9a641f77e254,"RUPERT HOLMES",0.5,1,0,0,0
c80692c8e36916a56236775a7a18471f,"RUSSELL DICKERSON",0.5,1,0,0,0
20fecd8a1bf9a71da79391e96965ebdc,"RUTH B.",0.5,1,0,0,0
64632c141926adaa46dbf5a8a8a9472b,"RZA",0.5,1,0,0,0
6bf1db83907bf1981199ff066294c014,"S CLUB 7",0.5,1,0,0,0
b12cc5c80323fef2297d73a3ea67085a,"SAGA",0.5,1,0,0,0
706b3229cd09d10e7dd92f023d4609a0,"SAGE THE GEMINI",0.5,1,0,0,0
09d55755213658cda16ce54c5ff9018c,"SAIGON KICK",0.5,1,0,0,0
f1c6ec9110b12f02951eb98fa2f57114,"SAM HARRIS",0.5,1,0,0,0
4f01c1c7c038a0bbce5bb48a050c48ee,"SAM KINISON",0.5,1,0,0,0
7bb03b185eb4c1a8a5a3421057d16e53,"SAMANTHA SANG",0.5,1,0,0,0
0ea5b2b9d163f780cfb0bfee63868bce,"SAMMIE",0.5,1,0,0,0
b3511adb1cf6105436f725d34c3fe992,"SAN SEBASTIAN STRINGS",0.5,1,0,0,0
31b0ab88b74141c587c848cf3109460b,"SANDPIPERS",0.5,1,0,0,0
24c442950a2a3f4225b9f43a7e3d799b,"SANTA ESMERALDA",0.5,1,0,0,0
82a126d06bdfbba2ce6c9dab081e47da,"SAVING ABEL",0.5,1,0,0,0
b2cadbe8889be62060c78f37a0a59790,"SEAN KINGSTON",0.5,1,0,0,0
0a58ff7539777b618f603517343ec305,"SEBASTIAN",0.5,1,0,0,0
b26d57e9dc4991d59f8dc9b7ff75f7bc,"SEDUCTION",0.5,1,0,0,0
afbbffabf829d0cdd2cca70928ce6ceb,"SELAH",0.5,1,0,0,0
895e47a5e00f6ac25301f6b44f42a90a,"SENSES FAIL",0.5,1,0,0,0
